BELNR,WAERS,BUKRS,KTOSL,PRCTR,BSCHL,HKONT,DMBTR,WRBTR,label
196358,C1,C15,C2,C20,A1,B3,544786.04,0,regular
327707,C7,C79,C9,C94,A3,B1,1409842.4,0,regular
130815,C1,C18,C2,C21,A1,B3,202645.47,0,regular
27565,C1,C15,C7,C70,A1,B2,681144.11,0,regular
289378,C9,C92,C1,C10,A2,B1,1025892.33,0,regular
242126,C7,C70,C1,C19,A3,B1,925393.17,0,regular
441356,C1,C18,C1,C10,A1,B1,1382460.4,0,regular
391910,C5,C55,C2,C20,A3,B3,956833.36,0,regular
221814,C2,C29,C7,C77,A1,B2,916216.68,0,regular
295737,C5,C55,C1,C16,A3,B1,290671.61,30302,regular
398628,C1,C10,C1,C15,A1,B1,93804.72,51818,regular
104446,C1,C14,C6,C64,A1,B2,852906.24,729207,regular
250570,C1,C11,C7,C78,A1,B2,410758.45,20388,regular
273260,C1,C12,C1,C19,A1,B1,405587.83,17679,regular
7266,C1,C14,C1,C16,A1,B1,494504.97,1677,regular
260722,C1,C16,C6,C65,A1,B2,499453.93,0,regular
110858,C1,C16,C1,C16,A1,B1,263507.75,0,regular
31351,C3,C32,C6,C63,A3,B2,496615.01,0,regular
205924,C6,C62,C1,C12,A2,B1,202726.54,1005244,regular
499067,C1,C11,C1,C16,A1,B1,369148.2,0,regular
20577,C1,C18,C1,C14,A1,B1,232753.03,0,regular
274600,C1,C12,C6,C60,A1,B2,1445724.31,84778,regular
431113,C1,C12,C9,C93,A1,B1,549641.88,0,regular
502636,C3,C37,C7,C70,A3,B2,259100.68,0,regular
413552,C1,C19,C1,C19,A1,B1,905392.25,491529.86,regular
462673,C4,C48,C6,C62,A2,B2,68674.39,0,regular
394270,C7,C72,C2,C23,A3,B3,540284.07,52885,regular
462450,C1,C19,C1,C16,A1,B1,1704823.35,82440,regular
369126,C1,C15,C6,C65,A1,B2,173878.96,0,regular
296756,C1,C11,C6,C67,A1,B2,500273.38,49993,regular
476882,C1,C12,C1,C12,A1,B1,706475.83,60100,regular
500091,C2,C21,C8,C84,A1,B3,1305268.6,661202.16,regular
98015,C2,C29,C1,C18,A1,B1,495060.45,0,regular
528279,C1,C16,C6,C66,A1,B2,517887.48,285373,regular
503684,C2,C28,C6,C69,A1,B2,543496.77,0,regular
468344,C2,C21,C8,C82,A1,B3,179347.2,0,regular
355562,C1,C12,C2,C24,A1,B3,1338108.4,0,regular
481646,C7,C75,C1,C16,A3,B1,340346.87,0,regular
495644,C2,C24,C1,C14,A1,B1,3337938.81,189096.65,regular
349379,C1,C17,C8,C82,A1,B3,2658.27,0,regular
54715,C1,C12,C1,C10,A1,B1,224349.11,0,regular
147023,C1,C16,C8,C82,A1,B3,2047392.71,0,regular
478865,C1,C14,C1,C15,A1,B1,2168811.51,30462,regular
155933,C6,C60,C1,C19,A2,B1,314345.41,0,regular
441210,C7,C73,C6,C68,A3,B2,543427.88,0,regular
21165,C1,C11,C1,C10,A1,B1,744312.72,0,regular
59381,C5,C54,C4,C47,A3,B3,1318370.3,30215,regular
155193,C1,C14,C2,C20,A1,B3,663324.44,0,regular
435635,C1,C14,C1,C12,A1,B1,977320.16,456372,regular
30387,C1,C17,C2,C27,A1,B3,164381.71,0,regular
322922,C1,C10,C9,C99,A1,B1,946115.95,0,regular
209062,C2,C22,C6,C60,A1,B2,751590.83,193128,regular
386266,C5,C50,C3,C34,A3,B2,435067.46,2757,regular
529491,C2,C20,C1,C11,A1,B1,137343.58,10094,regular
350432,C2,C20,C2,C21,A1,B3,704258.92,0,regular
151676,C1,C17,C4,C41,A1,B3,1131248.64,10032,regular
313376,C1,C19,C7,C76,A1,B2,223259.84,0,regular
348521,C1,C14,C1,C11,A1,B1,2015815.78,0,regular
56525,C1,C19,C9,C96,A1,B1,280559.25,0,regular
201934,C2,C21,C1,C11,A1,B1,143470.96,97638,regular
155654,C7,C71,C1,C19,A3,B1,1093098.9,0,regular
470099,C1,C10,C8,C86,A1,B3,223689.53,0,regular
110458,C9,C95,C8,C83,A2,B3,580615.26,5575,regular
499356,C1,C10,C6,C67,A1,B2,56580.21,523547,regular
122319,C9,C90,C1,C12,A2,B1,125573.26,26066,regular
464765,C1,C10,C6,C63,A1,B2,1319994.79,3783,regular
153275,C6,C63,C1,C16,A2,B1,572805.6,405,regular
384389,C1,C16,C1,C12,A1,B1,141151.41,6051,regular
48719,C2,C20,C1,C13,A1,B1,135409.33,0,regular
160518,C1,C13,C3,C38,A1,B2,1862368.36,0,regular
116435,C1,C15,C1,C19,A1,B1,1336653.55,145245,regular
78978,C2,C20,C5,C54,A1,B1,51695.34,151,regular
201047,C1,C17,C1,C13,A1,B1,402179.37,0,regular
230163,C4,C42,C1,C18,A2,B1,213763.23,0,regular
270146,C1,C14,C6,C69,A1,B2,82428.81,0,regular
165265,C4,C46,C2,C20,A2,B3,246592.43,24993,regular
446510,C9,C90,C1,C18,A2,B1,8588347.95,91716,regular
364301,C1,C12,C1,C12,A1,B1,533349.21,0,regular
269852,C4,C42,C6,C69,A2,B2,889261.45,203556,regular
386441,C1,C14,C1,C14,A1,B1,712194.37,307079.25,regular
483643,C2,C20,C1,C18,A1,B1,145612.65,0,regular
283505,C1,C16,C2,C29,A1,B3,581602.58,0,regular
276751,C1,C16,C6,C65,A1,B2,1766519.28,104342,regular
179319,C1,C15,C1,C12,A1,B1,926617.63,0,regular
11261,C6,C61,C3,C36,A2,B2,332111.38,0,regular
16473,C4,C47,C8,C83,A2,B3,2092855.62,31358,regular
11529,C7,C75,C8,C81,A3,B3,1725491.43,30395,regular
96050,C1,C13,C2,C25,A1,B3,1700617.02,303873,regular
481901,C4,C49,C1,C10,A2,B1,352995.65,2144,regular
186983,C9,C91,C8,C81,A2,B3,15061.33,206560,regular
184034,C2,C27,C3,C37,A1,B2,356306.68,98691,regular
38401,C1,C14,C3,C39,A1,B2,492891.48,0,regular
485524,C9,C94,C2,C20,A2,B3,337170.74,0,regular
467439,C6,C66,C1,C16,A2,B1,91814.24,22463,regular
216167,C1,C11,C1,C19,A1,B1,424913.96,273,regular
152053,C1,C11,C8,C85,A1,B3,712152.45,164,regular
390198,C1,C12,C1,C13,A1,B1,1027308.97,8093,regular
68735,C1,C13,C1,C15,A1,B1,814986.94,0,regular
134709,C1,C16,C6,C68,A1,B2,368390.27,0,regular
67957,C1,C14,C5,C58,A1,B1,1752324.52,0,regular
345241,C2,C20,C1,C11,A1,B1,80481.52,0,regular
335612,C5,C51,C1,C14,A3,B1,264760.98,0,regular
386851,C1,C13,C7,C74,A1,B2,170965.3,0,regular
291951,C8,C82,C1,C19,A1,B1,25629.65,0,regular
377905,C7,C74,C1,C19,A3,B1,8210213.04,173295,regular
96801,C3,C38,C3,C34,A3,B2,33063.86,0,regular
349504,C8,C80,C1,C19,A1,B1,7620354.64,3981,regular
36513,C2,C21,C2,C20,A1,B3,142683.26,0,regular
39165,C1,C15,C8,C85,A1,B3,214360.94,0,regular
84031,C1,C17,C6,C67,A1,B2,1555283.95,0,regular
202494,C1,C19,C1,C15,A1,B1,27457.7,0,regular
64217,C1,C17,C8,C84,A1,B3,321533.56,5000,regular
360054,C1,C17,C9,C90,A1,B1,196687.48,263,regular
412272,C2,C20,C1,C12,A1,B1,77515.1,3566,regular
84862,C1,C13,C1,C13,A1,B1,262287.27,18193,regular
351201,C8,C82,C5,C58,A1,B1,7322445.56,0,regular
36945,C9,C92,C1,C11,A2,B1,134759.03,0,regular
531324,C1,C10,C1,C18,A1,B1,92533.64,158389.57,regular
387761,C1,C19,C5,C51,A1,B1,26398.94,106480,regular
389668,C7,C79,C5,C53,A3,B1,3343586.28,0,regular
501813,C1,C12,C1,C13,A1,B1,384667.08,18236,regular
74537,C2,C20,C1,C10,A1,B1,337705.99,0,regular
123329,C1,C19,C6,C65,A1,B2,21611.64,0,regular
461397,C1,C14,C1,C17,A1,B1,536347.99,0,regular
415879,C1,C19,C1,C19,A1,B1,25637.79,25833.37,regular
18150,C4,C40,C4,C49,A2,B3,1603697.12,0,regular
330808,C5,C52,C1,C16,A3,B1,1675016.33,80340,regular
286109,C2,C20,C1,C19,A1,B1,119846.79,10712,regular
54459,C3,C38,C4,C48,A3,B3,1864433.89,2275,regular
321393,C1,C13,C1,C16,A1,B1,809375.65,0,regular
344279,C1,C14,C7,C76,A1,B2,10000000,11843,regular
31766,C5,C55,C1,C15,A3,B1,245223.16,1526.73,regular
457951,C7,C79,C6,C62,A3,B2,171216.14,227319.39,regular
53969,C1,C19,C4,C48,A1,B3,152407.07,0,regular
333883,C1,C10,C1,C13,A1,B1,1021660.7,0,regular
279155,C1,C16,C9,C90,A1,B1,745316.05,0,regular
478770,C2,C20,C1,C18,A1,B1,2108.16,0,regular
453698,C3,C34,C3,C32,A3,B2,476031,0,regular
22475,C2,C20,C8,C87,A1,B3,766744.33,56685.15,regular
290392,C4,C40,C1,C19,A2,B1,437790.16,0,regular
225814,C1,C17,C1,C16,A1,B1,373944.88,159808,regular
408760,C3,C31,C9,C94,A3,B1,240475.21,0,regular
146895,C8,C85,C1,C17,A1,B1,295725.44,0,regular
228820,C5,C59,C1,C13,A3,B1,231353.05,80379,regular
269753,C5,C57,C2,C20,A3,B3,509960.47,0,regular
239501,C3,C34,C1,C13,A3,B1,569806.02,75526.75,regular
480680,C2,C24,C1,C11,A1,B1,628818.01,0,regular
275075,C4,C49,C2,C27,A2,B3,769224.42,20924,regular
313611,C4,C46,C5,C54,A2,B1,286321.36,0,regular
174596,C1,C18,C2,C29,A1,B3,559144.08,0,regular
231183,C1,C12,C9,C94,A1,B1,28148.39,0,regular
122311,C7,C70,C7,C79,A3,B2,803538.94,644,regular
201676,C2,C24,C1,C13,A1,B1,920524.49,3247,regular
343309,C9,C91,C1,C11,A2,B1,224788.51,0,regular
292827,C1,C12,C1,C14,A1,B1,199082.88,0,regular
419341,C1,C15,C2,C20,A1,B3,514428.27,96066.88,regular
32168,C2,C20,C1,C13,A1,B1,392818.83,376942.79,regular
77538,C1,C11,C1,C17,A1,B1,1671253.21,0,regular
444364,C8,C84,C5,C52,A1,B1,245644.22,66761,regular
243059,C1,C17,C1,C16,A1,B1,898189.53,0,regular
231445,C1,C19,C1,C12,A1,B1,586142.15,0,regular
233187,C1,C12,C5,C55,A1,B1,1418671.64,21266,regular
385064,C1,C12,C1,C14,A1,B1,226854.21,29216,regular
278841,C6,C67,C1,C14,A2,B1,2032506.09,0,regular
23738,C1,C12,C4,C42,A1,B3,58888.21,0,regular
371489,C1,C18,C1,C19,A1,B1,68836.08,0,regular
249838,C2,C29,C5,C53,A1,B1,749979.65,14752,regular
150493,C1,C17,C1,C17,A1,B1,594392.5,0,regular
448512,C7,C72,C4,C43,A3,B3,772090.28,21151,regular
343839,C1,C11,C2,C21,A1,B3,4679339.7,22454,regular
88560,C6,C65,C1,C19,A2,B1,237572.41,70559,regular
483485,C3,C39,C9,C90,A3,B1,643332.66,117078,regular
249618,C3,C33,C6,C68,A3,B2,913264.58,30306,regular
20361,C4,C42,C1,C14,A2,B1,47227.51,420,regular
31375,C6,C65,C3,C36,A2,B2,256394.77,0,regular
305982,C6,C69,C1,C18,A2,B1,632336.97,100479,regular
63715,C1,C19,C3,C32,A1,B2,126067.35,19814,regular
89053,C8,C81,C4,C41,A1,B3,2436799.76,52175,regular
425587,C1,C16,C1,C13,A1,B1,63746.91,0,regular
417566,C1,C17,C9,C95,A1,B1,111145.1,304962.22,regular
253960,C2,C20,C2,C21,A1,B3,116439.34,15750,regular
120142,C1,C12,C4,C49,A1,B3,51244.21,0,regular
207760,C1,C17,C7,C76,A1,B2,82436.94,0,regular
132145,C1,C10,C1,C10,A1,B1,361180.36,25365,regular
476175,C9,C96,C1,C18,A2,B1,24255.82,0,regular
69089,C1,C11,C1,C18,A1,B1,34758.55,121,regular
251045,C7,C74,C1,C18,A3,B1,185739.74,372,regular
51721,C8,C84,C3,C34,A1,B2,1665962.2,0,regular
13907,C9,C99,C2,C24,A2,B3,797318.21,64306,regular
197114,C1,C18,C2,C20,A1,B3,167032.86,37968,regular
199489,C1,C15,C1,C14,A1,B1,1179462.46,0,regular
493786,C1,C12,C9,C99,A1,B1,64361.21,114637,regular
295470,C7,C72,C4,C43,A3,B3,111324.81,0,regular
239144,C1,C17,C2,C23,A1,B3,358241.28,0,regular
62995,C2,C22,C5,C50,A1,B1,92346.29,234603,regular
381050,C1,C16,C1,C11,A1,B1,452067.25,0,regular
136114,C1,C12,C1,C18,A1,B1,1121350.32,99063,regular
82987,C1,C12,C3,C37,A1,B2,357028.2,0,regular
386973,C8,C80,C1,C16,A1,B1,708914.39,53059,regular
83822,C1,C14,C5,C57,A1,B1,100819.5,30484.21,regular
17262,C6,C64,C1,C11,A2,B1,6194.89,0,regular
360133,C1,C18,C1,C11,A1,B1,5291290.07,0,regular
244105,C1,C17,C2,C20,A1,B3,179206.39,346,regular
247197,C4,C45,C8,C89,A2,B3,356463.46,0,regular
45908,C1,C13,C9,C98,A1,B1,438440.11,0,regular
50788,C1,C18,C7,C79,A1,B2,10142.72,0,regular
235945,C1,C19,C1,C12,A1,B1,868630.74,0,regular
526971,C1,C11,C3,C31,A1,B2,290805.18,0,regular
160255,C1,C12,C1,C15,A1,B1,1098121.7,5907,regular
375053,C1,C19,C9,C94,A1,B1,2994273.72,12400,regular
62669,C1,C17,C2,C20,A1,B3,66998.23,858,regular
55944,C6,C62,C9,C95,A2,B1,740782.16,0,regular
138935,C5,C54,C1,C18,A3,B1,459006.04,0,regular
415249,C2,C25,C1,C13,A1,B1,405906,65346,regular
21897,C6,C63,C1,C13,A2,B1,1554028.94,0,regular
369451,C3,C39,C1,C15,A3,B1,370633.9,0,regular
416425,C1,C11,C8,C83,A1,B3,319782.49,9191,regular
35587,C4,C49,C1,C17,A2,B1,1020686.02,0,regular
380553,C7,C72,C5,C58,A3,B1,1267479.87,0,regular
356706,C1,C18,C1,C10,A1,B1,2707689.68,0,regular
91145,C9,C91,C8,C84,A2,B3,2121228.83,101,regular
383772,C2,C20,C7,C74,A1,B2,1409118.4,0,regular
395176,C1,C14,C2,C28,A1,B3,520561.83,0,regular
218140,C9,C98,C5,C52,A2,B1,75300.38,27304,regular
303670,C9,C93,C1,C15,A2,B1,99720.78,22347,regular
96521,C8,C85,C6,C68,A1,B2,464063.46,0,regular
17651,C1,C13,C1,C17,A1,B1,177260.74,0,regular
235779,C1,C15,C1,C12,A1,B1,97202.68,0,regular
514726,C8,C80,C1,C13,A1,B1,372703.48,119039,regular
414370,C1,C18,C1,C17,A1,B1,70662.21,0,regular
104523,C1,C13,C3,C30,A1,B2,952792.96,389,regular
96445,C4,C49,C1,C19,A2,B1,148857.61,270,regular
421491,C4,C45,C1,C17,A2,B1,1634462.35,40690,regular
159700,C1,C18,C1,C16,A1,B1,5932.6,40258,regular
379598,C4,C48,C1,C16,A2,B1,946188.76,358199.1,regular
191568,C9,C95,C8,C87,A2,B3,943656.23,6061,regular
58519,C3,C37,C1,C14,A3,B1,259189.64,0,regular
330134,C3,C34,C8,C81,A3,B3,1062248.95,0,regular
282567,C1,C13,C3,C31,A1,B2,644382.19,20627,regular
320527,C6,C66,C8,C88,A2,B3,193352.15,51977,regular
406474,C1,C17,C1,C11,A1,B1,1049258.57,10752,regular
71,C1,C13,C1,C18,A1,B1,20128,20128,regular
476221,C6,C61,C5,C54,A2,B1,19688.35,0,regular
10537,C1,C16,C4,C44,A1,B3,964082.8,0,regular
55258,C2,C20,C8,C80,A1,B3,218357.73,22113,regular
525816,C2,C20,C1,C16,A1,B1,409093.24,0,regular
491645,C1,C15,C4,C49,A1,B3,1430101.47,0,regular
326487,C6,C63,C1,C16,A2,B1,10201153.43,0,regular
529367,C1,C17,C1,C12,A1,B1,88161.93,21411,regular
33985,C1,C17,C4,C45,A1,B3,291285.05,64306,regular
478479,C1,C13,C2,C20,A1,B3,2797983.06,181,regular
66384,C9,C95,C1,C18,A2,B1,293862.49,283101,regular
136126,C1,C12,C2,C21,A1,B3,764194.13,96146,regular
207670,C1,C11,C1,C11,A1,B1,1988264.16,2051,regular
183334,C5,C50,C7,C79,A3,B2,1700392.42,0,regular
247240,C1,C17,C7,C77,A1,B2,110713.96,10976,regular
140279,C2,C20,C2,C23,A1,B3,946769.11,17191,regular
382545,C1,C15,C2,C20,A1,B3,522063.71,0,regular
373223,C1,C13,C1,C13,A1,B1,1677886.94,0,regular
384268,C2,C21,C1,C15,A1,B1,3154351.95,0,regular
277776,C1,C18,C8,C84,A1,B3,552381.57,129600,regular
429061,C2,C27,C1,C11,A1,B1,2409673.18,0,regular
126002,C1,C19,C1,C19,A1,B1,2044131.13,0,regular
531165,C1,C15,C1,C19,A1,B1,61625.07,0,regular
474591,C1,C19,C1,C19,A1,B1,563998.54,0,regular
74764,C1,C15,C3,C38,A1,B2,2331884.06,0,regular
223619,C1,C19,C1,C13,A1,B1,447141.74,4946,regular
229228,C9,C95,C1,C10,A2,B1,1334721.01,0,regular
116397,C3,C30,C1,C19,A3,B1,303398,545004.31,regular
329097,C1,C16,C1,C19,A1,B1,1866056.67,30843,regular
388799,C1,C13,C1,C18,A1,B1,852939.61,0,regular
454108,C2,C24,C2,C20,A1,B3,117181.91,137561.76,regular
310992,C2,C21,C7,C73,A1,B2,476339.73,45218,regular
264830,C1,C13,C8,C86,A1,B3,157999.13,0,regular
278717,C1,C17,C8,C88,A1,B3,843876.2,40013,regular
92630,C3,C34,C1,C18,A3,B1,731439.45,0,regular
316142,C1,C10,C4,C40,A1,B3,991820.87,0,regular
499224,C3,C35,C6,C63,A3,B2,142367.82,0,regular
523293,C1,C11,C1,C10,A1,B1,769992.38,447,regular
360937,C1,C14,C2,C20,A1,B3,1615277.3,0,regular
412261,C1,C16,C1,C17,A1,B1,28610.27,0,regular
81608,C9,C91,C5,C55,A2,B1,361489.06,43005,regular
248477,C6,C62,C8,C81,A2,B3,1041740.05,0,regular
438235,C4,C46,C5,C58,A2,B1,47747.74,0,regular
285573,C2,C23,C2,C21,A1,B3,1079387.13,19643,regular
113784,C1,C13,C1,C10,A1,B1,240747.63,100037,regular
365077,C1,C17,C1,C16,A1,B1,4218883.82,59449,regular
214324,C1,C11,C1,C11,A1,B1,1047333.51,0,regular
242277,C5,C52,C1,C18,A3,B1,455181.47,984,regular
278722,C1,C19,C1,C12,A1,B1,1286927.1,12534,regular
48756,C1,C12,C1,C16,A1,B1,3400380.35,0,regular
499360,C3,C32,C5,C58,A3,B1,1919323.51,0,regular
373993,C1,C17,C1,C18,A1,B1,8223663.5,0,regular
406380,C1,C14,C8,C84,A1,B3,149073.84,0,regular
379171,C2,C21,C1,C11,A1,B1,1536748.01,0,regular
353263,C1,C19,C9,C91,A1,B1,570241.91,0,regular
475035,C2,C20,C1,C14,A1,B1,2068312.67,0,regular
1734,C9,C97,C3,C36,A2,B2,1548413.24,67976,regular
31944,C1,C16,C3,C33,A1,B2,939960.73,0,regular
2250,C1,C14,C1,C16,A1,B1,1063710.68,5450,regular
370579,C3,C37,C1,C16,A3,B1,1355906.55,0,regular
389966,C7,C78,C1,C11,A3,B1,645660.15,0,regular
120150,C5,C51,C2,C21,A3,B3,220278.88,25296,regular
347254,C8,C88,C9,C93,A1,B1,10000000,202208,regular
264679,C1,C14,C2,C28,A1,B3,569418.93,0,regular
210852,C1,C19,C4,C41,A1,B3,19118.77,0,regular
300725,C5,C55,C1,C12,A3,B1,1913250.92,0,regular
275126,C5,C54,C3,C33,A3,B2,166523.96,0,regular
337529,C2,C28,C6,C68,A1,B2,335416.84,0,regular
352157,C1,C15,C5,C52,A1,B1,46247.08,0,regular
84829,C1,C11,C1,C14,A1,B1,201857.83,80965,regular
465977,C5,C50,C2,C20,A3,B3,1914797.74,386127,regular
311968,C2,C20,C1,C17,A1,B1,129846.15,2042,regular
305841,C8,C87,C4,C44,A1,B3,1340166.7,0,regular
79608,C2,C22,C1,C18,A1,B1,351864.69,103330,regular
12419,C1,C16,C6,C61,A1,B2,2192117.21,19930,regular
94609,C1,C18,C1,C17,A1,B1,429661.53,0,regular
319730,C4,C41,C1,C19,A2,B1,279073.4,0,regular
93986,C1,C18,C6,C66,A1,B2,841324.64,0,regular
519060,C7,C76,C1,C15,A3,B1,198773.84,0,regular
99611,C5,C52,C9,C90,A3,B1,430399.01,0,regular
384580,C1,C10,C1,C18,A1,B1,607549.26,28195.11,regular
199848,C7,C74,C1,C19,A3,B1,131024.53,485,regular
45371,C5,C50,C1,C10,A3,B1,23960.41,14412,regular
324546,C1,C16,C1,C14,A1,B1,68472.49,203289.49,regular
392749,C3,C37,C6,C69,A3,B2,47663.42,334,regular
262735,C1,C11,C1,C16,A1,B1,263126.42,0,regular
229016,C1,C17,C4,C48,A1,B3,201313.26,109801,regular
4783,C1,C19,C1,C19,A1,B1,280496.86,0,regular
518480,C3,C31,C2,C20,A3,B3,1198835.11,195407.1,regular
39808,C1,C15,C2,C20,A1,B3,390504.67,0,regular
466689,C5,C52,C4,C46,A3,B3,320343.1,0,regular
419806,C1,C19,C5,C56,A1,B1,1742349.42,107349,regular
357763,C9,C98,C1,C13,A2,B1,26867.24,0,regular
476984,C5,C51,C1,C19,A3,B1,1830326.11,0,regular
125050,C2,C21,C3,C30,A1,B2,1994285.14,1994285.14,regular
511151,C1,C13,C1,C19,A1,B1,528143.44,0,regular
512446,C1,C13,C9,C99,A1,B1,260606.43,22414,regular
420018,C5,C58,C2,C26,A3,B3,1307352.11,0,regular
51025,C2,C20,C1,C11,A1,B1,367479.34,0,regular
233823,C1,C10,C1,C14,A1,B1,2842813.82,219092,regular
201241,C1,C18,C1,C17,A1,B1,457596.63,5955.71,regular
362190,C5,C52,C8,C80,A3,B3,193319.21,0,regular
107872,C9,C98,C9,C96,A2,B1,529314.87,0,regular
22183,C3,C37,C4,C45,A3,B3,1823493.21,0,regular
463518,C1,C10,C1,C19,A1,B1,164858.71,0,regular
466786,C1,C12,C1,C13,A1,B1,466479.15,0,regular
339294,C1,C15,C5,C55,A1,B1,897924.94,27222.63,regular
43571,C1,C13,C1,C14,A1,B1,593512.15,26161,regular
93120,C1,C11,C1,C12,A1,B1,1303948.07,38246,regular
91730,C1,C15,C1,C13,A1,B1,1408950.76,111,regular
172629,C1,C18,C1,C16,A1,B1,927889.22,0,regular
4677,C1,C19,C1,C15,A1,B1,690555.52,861193.58,regular
325451,C1,C18,C1,C16,A1,B1,567148.91,0,regular
477973,C9,C95,C1,C14,A2,B1,1479496.45,346030.2,regular
86984,C2,C22,C1,C13,A1,B1,2095920.32,35430.1,regular
461883,C4,C44,C1,C10,A2,B1,797242.94,0,regular
25373,C2,C21,C5,C54,A1,B1,374349.39,0,regular
215371,C4,C45,C9,C94,A2,B1,119522.53,0,regular
59337,C9,C98,C2,C21,A2,B3,736595.81,5298,regular
375507,C1,C11,C1,C18,A1,B1,2539899.14,99372,regular
90257,C1,C12,C4,C41,A1,B3,2216227.09,21105,regular
132490,C1,C16,C9,C99,A1,B1,1225746.44,0,regular
246214,C1,C11,C1,C10,A1,B1,159441.6,0,regular
401731,C9,C91,C1,C17,A2,B1,950215.48,327,regular
142167,C1,C18,C1,C15,A1,B1,467936.32,30682,regular
126535,C1,C12,C4,C42,A1,B3,3070.25,603333.58,regular
494392,C1,C18,C1,C11,A1,B1,855132.99,0,regular
257493,C1,C19,C1,C14,A1,B1,2369681.21,73553,regular
441369,C5,C59,C3,C32,A3,B2,2424814.74,0,regular
14196,C9,C91,C7,C76,A2,B2,186595.94,0,regular
169518,C1,C14,C1,C17,A1,B1,1064467.17,0,regular
180770,C1,C15,C1,C12,A1,B1,114559.83,0,regular
376092,C1,C17,C6,C65,A1,B2,288315.73,106880,regular
22273,C2,C28,C1,C14,A1,B1,1417011.3,15929,regular
161856,C2,C21,C1,C17,A1,B1,1198535.5,0,regular
311984,C4,C45,C1,C10,A2,B1,686925.05,0,regular
511809,C9,C92,C1,C18,A2,B1,306144.64,0,regular
36696,C4,C41,C1,C14,A2,B1,94812.09,10759,regular
134875,C2,C23,C1,C10,A1,B1,95814.07,481106.82,regular
471269,C1,C15,C9,C93,A1,B1,469015.05,0,regular
456516,C1,C12,C1,C18,A1,B1,143942.16,129806,regular
247044,C5,C50,C8,C87,A3,B3,256119.07,0,regular
63093,C1,C17,C1,C16,A1,B1,231398.84,0,regular
519818,C2,C21,C4,C40,A1,B3,194969.04,0,regular
402485,C1,C11,C1,C18,A1,B1,178185.12,69705,regular
398607,C1,C10,C7,C78,A1,B2,3209420.44,0,regular
127257,C1,C14,C2,C24,A1,B3,754797.29,523,regular
492214,C3,C34,C1,C17,A3,B1,464656.73,14821,regular
33861,C1,C16,C4,C40,A1,B3,526993.27,284,regular
251235,C1,C10,C1,C15,A1,B1,727849.66,177,regular
223477,C1,C16,C2,C20,A1,B3,1052201.13,0,regular
118522,C1,C10,C1,C19,A1,B1,464769.91,50925.81,regular
365701,C1,C16,C2,C24,A1,B3,6335555.25,0,regular
522943,C3,C31,C1,C14,A3,B1,44750.12,466,regular
34018,C2,C20,C1,C19,A1,B1,103159.23,226771.74,regular
456152,C1,C16,C1,C13,A1,B1,541318.02,11109,regular
42782,C1,C14,C1,C10,A1,B1,497895.28,18143,regular
351050,C2,C20,C6,C64,A1,B2,1099090.4,0,regular
364237,C4,C47,C3,C36,A2,B2,1614884.61,0,regular
42672,C6,C69,C9,C93,A2,B1,2293371.85,0,regular
77585,C1,C12,C2,C28,A1,B3,1008301.58,187,regular
91489,C1,C17,C5,C57,A1,B1,1123046.63,0,regular
529984,C1,C12,C1,C12,A1,B1,1546709.36,0,regular
516556,C1,C18,C1,C14,A1,B1,1065787.82,1065787.82,regular
179974,C1,C14,C6,C61,A1,B2,154903.94,321,regular
419055,C7,C79,C1,C17,A3,B1,399314.41,20586,regular
114828,C2,C21,C1,C14,A1,B1,399225.83,0,regular
126163,C1,C18,C2,C28,A1,B3,1025653.21,2327,regular
326129,C1,C10,C8,C83,A1,B3,1509577.38,226,regular
423862,C1,C10,C1,C15,A1,B1,243519.77,61532.7,regular
282100,C1,C19,C4,C46,A1,B3,29513.03,0,regular
281425,C1,C15,C2,C20,A1,B3,572009.76,0,regular
446324,C2,C20,C1,C14,A1,B1,1037309.75,23538.96,regular
187451,C1,C12,C1,C16,A1,B1,263797.6,253233,regular
433893,C8,C84,C1,C18,A1,B1,15755.9,0,regular
272774,C2,C23,C1,C19,A1,B1,357790.99,199958,regular
108506,C1,C12,C1,C19,A1,B1,94726.91,204942,regular
416883,C9,C95,C7,C78,A2,B2,1207564.15,0,regular
386910,C6,C61,C1,C15,A2,B1,881022.37,4024.19,regular
180158,C7,C77,C7,C78,A3,B2,80913.64,0,regular
343426,C1,C16,C1,C12,A1,B1,329438.47,0,regular
246201,C2,C25,C5,C59,A1,B1,583265.49,1152,regular
415338,C3,C31,C9,C95,A3,B1,1795126.66,20936,regular
366014,C9,C99,C5,C55,A2,B1,662790.14,21522,regular
183324,C2,C21,C1,C11,A1,B1,142810.87,0,regular
95931,C1,C13,C1,C13,A1,B1,205315.7,0,regular
385875,C1,C14,C3,C31,A1,B2,60436.46,0,regular
17698,C3,C35,C1,C11,A3,B1,783939.47,1029,regular
330554,C1,C10,C5,C51,A1,B1,601094.41,55074,regular
371796,C1,C13,C1,C18,A1,B1,318188.24,0,regular
281119,C1,C18,C1,C14,A1,B1,714801.93,0,regular
239830,C1,C19,C1,C13,A1,B1,681574.13,0,regular
22172,C5,C55,C1,C12,A3,B1,1869095.74,80315,regular
484547,C6,C62,C1,C15,A2,B1,223311.45,0,regular
340652,C7,C75,C4,C47,A3,B3,1064433.1,197152,regular
27644,C1,C11,C3,C32,A1,B2,716357.62,0,regular
301681,C1,C12,C1,C10,A1,B1,162368.3,0,regular
